f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,SessionStart,1745246570401,1745246570401
f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,GameStart,1745246576570,1745246576570
f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,PlayerDies,1745246578913,1745246578913,-5,812243:0,1355025:0,Enemy
f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,GameEnd,1745246578914,1745246578914
f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,f08e8e33-a8bc-4970-95cd-da6f1cff8e5b,SessionEnd,1745246579671,1745246579671
